player_name,position,team,blended_ppg,shrunk_ppg,total_games
Jaylon Johnson,CB,CHI,0.0,0.004571299505317101,38
Darrell Baker Jr.,CB,TEN,0.0,0.004571299505317101,38
Riley Moss,CB,DEN,0.0,0.004571299505317101,38
Roger McCreary,CB,LA,0.0,0.004571299505317101,38
Adoree' Jackson,CB,PHI,0.0,0.004571299505317101,38
Isaiah Wynn,G,MIA,0.0,0.004467577876668785,5
Atonio Mafi,G,LV,0.0,0.004467577876668785,5
Nick Gates,G,PHI,0.0,0.004467577876668785,5
Will Hernandez,G,ARI,0.0,0.004467577876668785,5
Tyler Booker,G,DAL,0.0,0.004467577876668785,5
Grey Zabel,G,SEA,0.0,0.004467577876668785,5
Jordan Meredith,G,LV,0.0,0.004467577876668785,5
Brandon Scherff,G,JAX,0.0,0.004467577876668785,5
Tate Ratledge,G,DET,0.0,0.004467577876668785,5
Donovan Jackson,G,MIN,0.0,0.004467577876668785,5
Mark Glowinski,G,IND,0.0,0.004467577876668785,5
James Hurst,G,NO,0.0,0.004467577876668785,5
Bruce Hector,DT,NYJ,0.0,0.004459876543209876,6
Walter Nolen,DT,ARI,0.0,0.004459876543209876,6
Myles Adams,DT,DET,0.0,0.004459876543209876,6
Khristian Boyd,DT,NO,0.0,0.004459876543209876,6
Darious Williams,CB,LA,0.0,0.00437254735291201,40
Tyson Campbell,CB,CLE,0.0,0.00437254735291201,40
Mike Hughes,CB,ATL,0.0,0.00437254735291201,40
D.J. Reed,CB,DET,0.0,0.00437254735291201,40
Sauce Gardner,CB,IND,0.0,0.004279514430509626,41
Isaac Yiadom,CB,NO,0.0,0.004279514430509626,41
Elijah Molden,CB,LAC,0.0,0.004279514430509626,41
Greg Newsome II,CB,CLE,0.0,0.004279514430509626,41
Marlon Humphrey,CB,BAL,0.0,0.004279514430509626,41
Derek Stingley Jr.,CB,HOU,0.0,0.004279514430509626,41
Taron Johnson,CB,BUF,0.0,0.004279514430509626,41
Cordale Flott,CB,NYG,0.0,0.004190357879874009,42
DJ Turner II,CB,CIN,0.0,0.004190357879874009,42
Denzel Ward,CB,CLE,0.0,0.004190357879874009,42
Carlton Davis III,CB,NE,0.0,0.004190357879874009,42
Tonka Hemingway,DT,LV,0.0,0.004116809116809117,7
Mekhi Wingo,DT,DET,0.0,0.004116809116809117,7
JJ Pegues,DT,LV,0.0,0.004116809116809117,7
Isaiah Buggs,DT,DET,0.0,0.004116809116809117,7
Zeek Biggers,DT,MIA,0.0,0.004116809116809117,7
Nazir Stackhouse,DT,GB,0.0,0.004116809116809117,7
Brian Branch,CB,DET,0.0,0.004104840372121478,43
Deonte Banks,CB,NYG,0.0,0.004104840372121478,43
Jourdan Lewis,CB,JAX,0.0,0.004104840372121478,43
Devon Witherspoon,CB,SEA,0.0,0.004104840372121478,43
Tanor Bortolini,G,IND,0.0,0.00409527972027972,6
Alijah Vera-Tucker,G,NYJ,0.0,0.00409527972027972,6
Andrew Vorhees,G,BAL,0.0,0.00409527972027972,6
Matt Goncalves,G,IND,0.0,0.00409527972027972,6
Daniel Faalele,G,BAL,0.0,0.00409527972027972,6
Steve Avila,G,LA,0.0,0.00409527972027972,6
Aaron Stinnie,G,NYG,0.0,0.00409527972027972,6
Kevin Dotson,G,LA,0.0,0.00409527972027972,6
Cooper Beebe,G,DAL,0.0,0.00409527972027972,6
Cole Van Lanen,G,JAX,0.0,0.00409527972027972,6
Andrus Peat,G,PIT,0.0,0.00409527972027972,6
Connor McGovern,G,NO,0.0,0.00409527972027972,6
Dylan Fairchild,G,CIN,0.0,0.00409527972027972,6
Mike Jordan,G,TB,0.0,0.00409527972027972,6
Jack Jones,CB,MIA,0.0,0.004022743564679049,44
Christian Benford,CB,BUF,0.0,0.004022743564679049,44
Jalen Ramsey,CB,PIT,0.0,0.004022743564679049,44
Tyrique Stevenson,CB,CHI,0.0,0.004022743564679049,44
Cam Lewis,CB,BUF,0.0,0.004022743564679049,44
Dee Alford,CB,ATL,0.0,0.00394386623988142,45
Mike Jackson,CB,CAR,0.0,0.00394386623988142,45
Trent McDuffie,CB,KC,0.0,0.00394386623988142,45
Ja'Quan McMillian,CB,DEN,0.0,0.00394386623988142,45
Kenny Moore II,CB,IND,0.0,0.00394386623988142,45
Donte Jackson,CB,LAC,0.0,0.00394386623988142,45
Rasul Douglas,CB,MIA,0.0,0.00394386623988142,45
Riq Woolen,CB,SEA,0.0,0.00394386623988142,45
Joey Porter Jr.,CB,PIT,0.0,0.0038680226583452395,46
Cobie Durant,CB,LA,0.0,0.0038680226583452395,46
Amik Robertson,CB,DET,0.0,0.0038680226583452395,46
Zyon McCollum,CB,TB,0.0,0.0038680226583452395,46
Warren Brinson,DT,GB,0.0,0.0038227513227513223,8
Mike Greene,DT,TB,0.0,0.0038227513227513223,8
Jonathan Ford,DT,CHI,0.0,0.0038227513227513223,8
Pat Surtain II,CB,DEN,0.0,0.0037950410987538197,47
Benjamin St-Juste,CB,LAC,0.0,0.0037950410987538197,47
Byron Murphy,CB,MIN,0.0,0.0037950410987538197,47
A.J. Terrell,CB,ATL,0.0,0.0037950410987538197,47
Jonah Jackson,G,CHI,0.0,0.0037802582033351264,7
Cody Mauch,G,TB,0.0,0.0037802582033351264,7
Shaq Mason,G,HOU,0.0,0.0037802582033351264,7
Brandon Coleman,G,WAS,0.0,0.0037802582033351264,7
Joshua Ezeudu,G,NYG,0.0,0.0037802582033351264,7
Ted Karras,G,CIN,0.0,0.0037802582033351264,7
Brandon Stephens,CB,NYJ,0.0,0.0036570396042536805,49
Deommodore Lenoir,CB,SF,0.0,0.0036570396042536805,49
Tyrion Ingram-Dawkins,DT,MIN,0.0,0.003567901234567901,9
Cameron Young,DT,SEA,0.0,0.003567901234567901,9
Ty Hamilton,DT,LA,0.0,0.003567901234567901,9
Esezi Otomewo,DT,PIT,0.0,0.003567901234567901,9
Quinton Bohanna,DT,GB,0.0,0.003567901234567901,9
Jordan Jefferson,DT,CIN,0.0,0.003567901234567901,9
Basil Okoye,DT,BAL,0.0,0.003567901234567901,9
Alontae Taylor,CB,NO,0.0,0.0035287224251570604,51
Robert Jones,G,MIA,0.0,0.0035102397602397597,8
Isaiah Adams,G,ARI,0.0,0.0035102397602397597,8
Joe Thuney,G,CHI,0.0,0.0035102397602397597,8
Alex Cappa,G,LV,0.0,0.0035102397602397597,8
Ezra Cleveland,G,JAX,0.0,0.0035102397602397597,8
Beaux Limmer,G,LA,0.0,0.0035102397602397597,8
Chandler Zavala,G,CAR,0.0,0.0035102397602397597,8
Isaac Seumalo,G,PIT,0.0,0.0035102397602397597,8
Andrew Wylie,G,WAS,0.0,0.0035102397602397597,8
Spencer Burford,G,SF,0.0,0.0035102397602397597,8
Robert Hainsey,OT,JAX,-0.009523809523809526,0.003370055683563746,14
Marlon Tuipulotu,DT,KC,0.0,0.003344907407407407,10
Jaquelin Roy,DT,NE,0.0,0.003344907407407407,10
CJ West,DT,SF,0.0,0.003344907407407407,10
Brandon Pili,DT,SEA,0.0,0.003344907407407407,10
C.J. Brewer,DT,TB,0.0,0.003344907407407407,10
T.J. Sanders,DT,BUF,0.0,0.003344907407407407,10
Connor McGovern,G,BUF,0.0,0.003276223776223776,9
Dalton Risner,G,CIN,0.0,0.003276223776223776,9
Nick Allegretti,G,WAS,0.0,0.003276223776223776,9
Frank Ragnow,G,DET,0.0,0.003276223776223776,9
Cordell Volson,G,CIN,0.0,0.003276223776223776,9
Mike Onwenu,G,NE,0.0,0.003276223776223776,9
Julian Love,SAF,SEA,0.003529411764705882,0.003272551991886719,41
Albert Huggins,DT,ATL,0.0,0.003148148148148148,11
McKinnley Jackson,DT,CIN,0.0,0.003148148148148148,11
Alfred Collins,DT,SF,0.0,0.003148148148148148,11
Sam Kamara,DT,CLE,0.0,0.003148148148148148,11
Joshua Farmer,DT,NE,0.0,0.003148148148148148,11
Darius Alexander,DT,NYG,0.0,0.003148148148148148,11
Jaleel Johnson,DT,TEN,0.0,0.003148148148148148,11
Zach Bako-Bewele,G,GB,0.0,0.00307145979020979,10
Ben Powers,G,DEN,0.0,0.00307145979020979,10
Ed Ingram,G,HOU,0.0,0.00307145979020979,10
Jamaree Salyer,G,LAC,0.0,0.00307145979020979,10
Teven Jenkins,G,CLE,0.0,0.00307145979020979,10
Larry Borom,G,MIA,0.0,0.00307145979020979,10
Derrick Harmon,DT,PIT,0.0,0.002973251028806584,12
Zion Johnson,G,LAC,0.0,0.002890785684903332,11
Will Fries,G,MIN,0.0,0.002890785684903332,11
Ryan Neuzil,G,ATL,0.0,0.002890785684903332,11
Anthony Bradford,G,SEA,0.0,0.002890785684903332,11
O'Cyrus Torrence,G,BUF,0.0,0.002890785684903332,11
Joel Bitonio,G,CLE,0.0,0.002890785684903332,11
Amani Hooker,SAF,TEN,0.0030769230769230774,0.0028859541545597335,43
Tyleik Williams,DT,DET,0.0,0.002816764132553606,13
Nick Williams,DT,LAC,0.0,0.002816764132553606,13
Jamaree Caldwell,DT,LAC,0.0,0.002816764132553606,13
Byron Cowart,DT,CHI,0.0,0.002816764132553606,13
Damien Lewis,G,CAR,0.0,0.00273018648018648,12
Jon Runyan,G,NYG,0.0,0.00273018648018648,12
Kevin Strong,DT,ARI,0.0,0.0026759259259259258,14
Elijah Chatman,DT,NYG,0.0,0.0026759259259259258,14
Armon Watts,DT,NYG,0.0,0.0026759259259259258,14
Jordan Phillips,DT,MIA,0.0,0.0026759259259259258,14
Fletcher Cox,DT,PHI,0.0,0.0026759259259259258,14
Bryan Anger,P,DAL,0.002823529411764706,0.0026508819489334196,49
Laken Tomlinson,G,HOU,0.0,0.002586492454913507,13
Aaron Banks,G,GB,0.0,0.002586492454913507,13
Dylan Parham,G,LV,0.0,0.002586492454913507,13
Lucas Patrick,G,NO,0.0,0.002586492454913507,13
Kevin Zeitler,G,TEN,0.0,0.002586492454913507,13
PJ Mustipher,DT,ARI,0.0,0.002548500881834215,15
Josh Tupou,DT,BAL,0.0,0.002548500881834215,15
Deone Walker,DT,BUF,0.0,0.002548500881834215,15
Mike Hall Jr.,DT,CLE,0.0,0.002548500881834215,15
Jordon Riley,DT,GB,0.0,0.002548500881834215,15
Matthew Butler,DT,MIA,0.0,0.002548500881834215,15
Jaden Hicks,SAF,KC,0.0026785714285714286,0.0024795037912658875,29
Wyatt Teller,G,CLE,0.0,0.0024571678321678317,14
Jordan Jackson,DT,DEN,0.0,0.002432659932659932,16
Quenton Nelson,G,IND,0.0,0.0023401598401598398,15
Larrell Murchison,DT,LA,0.0,0.002326892109500805,17
Leonard Taylor III,DT,NE,0.0,0.002326892109500805,17
Kenneth Grant,DT,MIA,0.0,0.002326892109500805,17
Justin Eboigbe,DT,LAC,0.0,0.002326892109500805,17
Byron Young,DT,PHI,0.0,0.002326892109500805,17
Linval Joseph,DT,DAL,0.0,0.002326892109500805,17
Mason Graham,DT,CLE,0.0,0.002326892109500805,17
Lawrence Guy,DT,CIN,0.0,0.002326892109500805,17
Landon Dickerson,G,PHI,0.0,0.0022337889383343924,16
Montravius Adams,DT,PIT,0.0,0.002229938271604938,18
Leki Fotu,DT,HOU,0.0,0.002229938271604938,18
Justin Jones,DT,ARI,0.0,0.0021407407407407404,19
Mekhi Becton,G,LAC,0.0,0.0021366676801459405,17
Chris Lindstrom,G,ATL,0.0,0.0021366676801459405,17
Levi Onwuzurike,DT,DET,0.0,0.0020584045584045585,20
Eyioma Uwazurike,DT,DEN,0.0,0.0020584045584045585,20
Jonathan Harris,DT,CAR,0.0,0.0020584045584045585,20
William Gholston,DT,TB,0.0,0.0020584045584045585,20
Trey Smith,G,KC,0.0,0.00204763986013986,18
Riley Dixon,P,TB,0.0021176470588235292,0.002025360807278377,51
J.K. Scott,P,LAC,0.0021176470588235292,0.002023712838500785,50
Maurice Hurst,DT,CLE,0.0,0.0019821673525377225,21
Kurt Hinish,DT,HOU,0.0,0.0019821673525377225,21
Phidarian Mathis,DT,BUF,0.0,0.0019821673525377225,21
Daniel Ekuale,DT,PIT,0.0,0.0019821673525377225,21
Sheldon Day,DT,WAS,0.0,0.0019821673525377225,21
Maason Smith,DT,JAX,0.0,0.0019821673525377225,21
Jermaine Eluemunor,G,NYG,0.0,0.0019657342657342656,19
Kevin Givens,DT,SF,0.0,0.0019113756613756611,22
Cory Durden,DT,NE,0.0,0.0019113756613756611,22
Khalil Davis,DT,HOU,0.0,0.0019113756613756611,22
Zacch Pickens,DT,KC,0.0,0.0019113756613756611,22
Christian Wilkins,DT,LV,0.0,0.0019113756613756611,22
Ta'Quon Graham,DT,ATL,0.0,0.0018454661558109833,23
Tommy Togiai,DT,HOU,0.0,0.0018454661558109833,23
Jeremiah Pharms Jr.,DT,NE,0.0,0.0018454661558109833,23
Hjalte Froholdt,G,ARI,0.0,0.0018201243201243199,21
Ruke Orhorhoro,DT,ATL,0.0,0.0017839506172839506,24
Broderick Washington,DT,BAL,0.0,0.0017839506172839506,24
Bilal Nichols,DT,ARI,0.0,0.0017839506172839506,24
Eric Johnson,DT,IND,0.0,0.0017264038231780165,25
Jalyn Holmes,DT,WAS,0.0,0.0017264038231780165,25
Kalia Davis,DT,SF,0.0,0.0017264038231780165,25
Thomas Booker,DT,LV,0.0,0.0017264038231780165,25
Jay Tufele,DT,NYJ,0.0,0.0017264038231780165,25
James Lynch,DT,TEN,0.0,0.0017264038231780165,25
John Simpson,G,NYJ,0.0,0.0016945985049433322,23
Kris Jenkins,DT,CIN,0.0,0.0016724537037037036,26
Michael Pierce,DT,BAL,0.0,0.0016724537037037036,26
Chris Williams,DT,CHI,0.0,0.0016724537037037036,26
DJ Davidson,DT,NYG,0.0,0.0016724537037037036,26
Jer'Zhan Newton,DT,WAS,0.0,0.0016724537037037036,26
Zachary Carter,DT,ARI,0.0,0.0016724537037037036,26
Adetomiwa Adebawore,DT,IND,0.0,0.0016724537037037036,26
Mazi Smith,DT,DAL,0.0,0.0016724537037037036,26
Calijah Kancey,DT,TB,0.0,0.001621773288439955,27
T'Vondre Sweat,DT,TEN,0.0,0.001621773288439955,27
Jordan Phillips,DT,BUF,0.0,0.001621773288439955,27
Byron Murphy II,DT,SEA,0.0,0.001574074074074074,28
Otito Ogbonnia,DT,LAC,0.0,0.001574074074074074,28
Mike Pennel,DT,CIN,0.0,0.001574074074074074,28
Johnathan Hankins,DT,SEA,0.0,0.001574074074074074,28
Khyiris Tonga,DT,NE,0.0,0.001574074074074074,28
Jeremiah Ledbetter,DT,JAX,0.0,0.001574074074074074,28
John Ridgeway,DT,NO,0.0,0.001529100529100529,29
Raekwon Davis,DT,IND,0.0,0.001529100529100529,29
Jonah Laulu,DT,LV,0.0,0.001529100529100529,29
Taven Bryan,DT,BAL,0.0,0.001529100529100529,29
Foley Fatukasi,DT,HOU,0.0,0.001529100529100529,29
Sam Okuayinonu,DT,SF,0.0,0.001486625514403292,30
Naquan Jones,DT,HOU,0.0,0.001486625514403292,30
Ed Oliver,DT,BUF,0.0,0.0014464464464464463,31
DaQuan Jones,DT,BUF,0.0,0.0014464464464464463,31
Benning Potoa'e,DE,WAS,0.0,0.0014458637808891616,1
BJ Thompson,DE,KC,0.0,0.0014458637808891616,1
Titus Leo,DE,NE,0.0,0.0014458637808891616,1
Durell Nchami,DE,IND,0.0,0.0014458637808891616,1
DJ Coleman,DE,JAX,0.0,0.0014458637808891616,1
Sai'vion Jones,DE,DEN,0.0,0.0014458637808891616,1
Isaiah Thomas,DE,DET,0.0,0.0014458637808891616,1
Ty Shelby,DE,LAC,0.0,0.0014458637808891616,1
Tyreke Smith,DE,SEA,0.0,0.0014458637808891616,1
Khalid Duke,DE,TEN,0.0,0.0014458637808891616,1
Jahfari Harvey,DE,LV,0.0,0.0014458637808891616,1
Michael Dogbe,DE,HOU,0.0,0.0014458637808891616,1
Solomon Byrd,DE,HOU,0.0,0.0014458637808891616,1
Chase Winovich,DE,MIA,0.0,0.0014458637808891616,1
Austin Bryant,DE,SF,0.0,0.0014458637808891616,1
T.J. Maguranyanga,DE,WAS,0.0,0.0014458637808891616,1
Alim McNeill,DT,DET,0.0,0.001408382066276803,32
Braden Fiske,DT,LA,0.0,0.001408382066276803,32
Moro Ojomo,DT,PHI,0.0,0.001408382066276803,32
Benito Jones,DT,MIA,0.0,0.0013722697056030389,33
LaBryan Ray,DT,CAR,0.0,0.0013379629629629629,34
Derrick Brown,DT,CAR,0.0,0.0013379629629629629,34
Sheldon Rankins,DT,HOU,0.0,0.0013379629629629629,34
Denico Autry,DT,HOU,0.0,0.0013053297199638661,35
Christian Barmore,DT,NE,0.0,0.0013053297199638661,35
Khalen Saunders,DT,JAX,0.0,0.0013053297199638661,35
Johnathan Baldwin,SAF,GB,0.0,0.001300580180819233,1
Trevian Thomas,SAF,CAR,0.0,0.001300580180819233,1
Loren Strickland,SAF,DET,0.0,0.001300580180819233,1
Reuben Lowery,SAF,BAL,0.0,0.001300580180819233,1
Gervarrius Owens,SAF,NYG,0.0,0.001300580180819233,1
Tayler Hawkins,SAF,SF,0.0,0.001300580180819233,1
Lewis Cine,SAF,MIN,0.0,0.001300580180819233,1
DaVon Hamilton,DT,JAX,0.0,0.0012742504409171075,36
Andrew Billings,DT,CHI,0.0,0.0012742504409171075,36
Nnamdi Madubuike,DT,BAL,0.0,0.0012742504409171075,36
Neville Gallimore,DT,IND,0.0,0.0012742504409171075,36
Benton Whitley,DE,NYG,0.0,0.0012651308082780165,2
Joshua Pryor,DE,WAS,0.0,0.0012651308082780165,2
Isaac Ukwu,DE,DET,0.0,0.0012651308082780165,2
Kerry Hyder,DE,HOU,0.0,0.0012651308082780165,2
Fadil Diggs,DE,NO,0.0,0.0012651308082780165,2
Tyson Alualu,DE,DET,0.0,0.0012651308082780165,2
Kendal Vickers,DE,NO,0.0,0.0012651308082780165,2
Alex Barrett,DE,SF,0.0,0.0012651308082780165,2
Jason Pierre-Paul,DE,TB,0.0,0.0012651308082780165,2
Rakeem Nunez-Roches,DT,NYG,0.0,0.0012446167097329888,37
Tim Settle,DT,HOU,0.0,0.0012446167097329888,37
Grady Jarrett,DT,CHI,0.0,0.0012446167097329888,37
Poona Ford,DT,LA,0.0,0.0012446167097329888,37
Shy Tuttle,DT,TEN,0.0,0.001216329966329966,38
Devonte Wyatt,DT,GB,0.0,0.001216329966329966,38
Malcolm Roach,DT,DEN,0.0,0.001216329966329966,38
Greg Gaines,DT,TB,0.0,0.001216329966329966,38
Bobby Brown III,DT,CAR,0.0,0.0011893004115226336,39
DeForest Buckner,DT,IND,0.0,0.0011893004115226336,39
DJ Reader,DT,DET,0.0,0.0011893004115226336,39
Larry Ogunjobi,DT,BUF,0.0,0.0011634460547504024,40
Roy Lopez,DT,DET,0.0,0.0011386918833727342,41
Karl Brooks,DT,GB,0.0,0.0011386918833727342,41
Jerry Tillery,DT,KC,0.0,0.0011386918833727342,41
JT Woods,SAF,LAC,0.0,0.001138007658216829,2
Tanner Ingle,SAF,LA,0.0,0.001138007658216829,2
Benny Sapp III,SAF,GB,0.0,0.001138007658216829,2
Tariq Carpenter,SAF,PIT,0.0,0.001138007658216829,2
Daniel Scott,SAF,IND,0.0,0.001138007658216829,2
Andre' Sam,SAF,PHI,0.0,0.001138007658216829,2
Trey Washington,SAF,IND,0.0,0.001138007658216829,2
Patrick McMorris,SAF,MIA,0.0,0.001138007658216829,2
Jaylen Reed,SAF,HOU,0.0,0.001138007658216829,2
Shyheim Carter,SAF,TEN,0.0,0.001138007658216829,2
Tanner McCalister,SAF,DEN,0.0,0.001138007658216829,2
Julius Wood,SAF,TEN,0.0,0.001138007658216829,2
Anthony Goodlow,DE,ARI,0.0,0.001124560718469348,3
Earnest Brown IV,DE,LA,0.0,0.001124560718469348,3
Kyle Phillips,DE,NO,0.0,0.001124560718469348,3
Milton Williams,DT,NE,0.0,0.001114969135802469,42
Gervon Dexter Sr.,DT,CHI,0.0,0.001114969135802469,42
Vita Vea,DT,TB,0.0,0.001092214663643235,43
Dante Stills,DT,ARI,0.0,0.001092214663643235,43
Jarran Reed,DT,SEA,0.0,0.001092214663643235,43
Jalen Carter,DT,PHI,0.0,0.0010703703703703702,44
Jordan Elliott,DT,SF,0.0,0.0010703703703703702,44
Dexter Lawrence,DT,NYG,0.0,0.0010703703703703702,44
Maliek Collins,DT,CLE,0.0,0.0010703703703703702,44
Grover Stewart,DT,IND,0.0,0.0010493827160493825,45
Teair Tart,DT,LAC,0.0,0.0010493827160493825,45
Bryan Bresee,DT,NO,0.0,0.0010493827160493825,45
Travis Jones,DT,BAL,0.0,0.0010292022792022792,46
Tedarrell Slaton,DT,CIN,0.0,0.0010292022792022792,46
Javon Kinlaw,DT,WAS,0.0,0.0010292022792022792,46
Adam Butler,DT,LV,0.0,0.0010292022792022792,46
Jalen Harris,DE,WAS,0.0,0.0010121046466224132,4
Tyler Baron,DE,NYJ,0.0,0.0010121046466224132,4
Neil Farrell,DE,MIA,0.0,0.0010121046466224132,4
Joe Gaziano,DE,JAX,0.0,0.0010121046466224132,4
Elijah Williams,DE,MIN,0.0,0.0010121046466224132,4
Deon Bush,SAF,KC,0.0,0.0010115623628594035,3
Erick Hallett,SAF,DET,0.0,0.0010115623628594035,3
Jordan Colbert,SAF,MIA,0.0,0.0010115623628594035,3
Jason Taylor II,SAF,LA,0.0,0.0010115623628594035,3
Jaylen Mahoney,SAF,SF,0.0,0.0010115623628594035,3
Innis Gaines,SAF,GB,0.0,0.0010115623628594035,3
Rashad Wisdom,SAF,TB,0.0,0.0010115623628594035,3
David Onyemata,DT,ATL,0.0,0.0010097833682739343,47
Sebastian Joseph-Day,DT,TEN,0.0,0.0010097833682739343,47
John Jenkins,DT,BAL,0.0,0.0010097833682739343,47
Jordan Davis,DT,PHI,0.0,0.0010097833682739343,47
Quinnen Williams,DT,DAL,0.0,0.0009910836762688612,48
A'Shawn Robinson,DT,CAR,0.0,0.000973063973063973,49
D.J. Jones,DT,DEN,0.0,0.000973063973063973,49
Keeanu Benton,DT,PIT,0.0,0.0009556878306878306,50
Davon Godchaux,DT,NO,0.0,0.0009556878306878306,50
Osa Odighizuwa,DT,DAL,0.0,0.0009556878306878306,50
Harrison Phillips,DT,NYJ,0.0,0.0009389213775178686,51
Brad Wing,P,PIT,0.0,0.0009306957518584354,2
Arryn Siposs,P,PHI,0.0,0.0009306957518584354,2
Myles Cole,DE,JAX,0.0,0.0009200951332931028,5
Sebastian Castro,SAF,PIT,0.0,0.0009104061265734632,4
Beau Brade,SAF,NYG,0.0,0.0009104061265734632,4
Marlon Davidson,DE,HOU,0.0,0.000843420538852011,6
C.J. Ravenell,DE,TEN,0.0,0.000843420538852011,6
Oluwafemi Oladejo,DE,TEN,0.0,0.000843420538852011,6
Shemar Stewart,DE,CIN,0.0,0.000843420538852011,6
Truman Jones,DE,TEN,0.0,0.000843420538852011,6
Takk McKinley,DE,NYJ,0.0,0.000843420538852011,6
Efe Obada,DE,WAS,0.0,0.000843420538852011,6
Isaac Rochell,DE,LV,0.0,0.000843420538852011,6
Grayland Arnold,SAF,HOU,0.0,0.0008276419332486028,5
Alex Cook,SAF,CAR,0.0,0.0008276419332486028,5
Chris Edmonds,SAF,CLE,0.0,0.0008276419332486028,5
Jarius Monroe,SAF,NYJ,0.0,0.0008276419332486028,5
Drake Jackson,DE,WAS,0.0,0.0007785420358633947,7
TK McLendon Jr.,DE,TEN,0.0,0.0007785420358633947,7
Michael Palardy,P,ARI,0.0,0.0007445566014867483,4
Nolan Cooney,P,ARI,0.0,0.0007445566014867483,4
Demone Harris,DE,ATL,0.0,0.0007229318904445808,8
Barryn Sorrell,DE,GB,0.0,0.0007229318904445808,8
Kingsley Jonathan,DE,NYJ,0.0,0.0007229318904445808,8
Ali Gaye,DE,TEN,0.0,0.0007229318904445808,8
Angelo Blackson,DE,ARI,0.0,0.0007229318904445808,8
Danny Striggow,DE,JAX,0.0,0.0007229318904445808,8
BJ Green II,DE,JAX,0.0,0.0007229318904445808,8
Daijahn Anthony,SAF,CIN,0.0,0.0007003124050565102,7
Dean Clark,SAF,NYJ,0.0,0.0007003124050565102,7
Kendell Brooks,SAF,TEN,0.0,0.0007003124050565102,7
Raheem Layne,SAF,NYG,0.0,0.0007003124050565102,7
Jack Browning,P,TB,0.0,0.0006768696377152257,5
Adin Huntington,DE,CLE,0.0,0.0006747364310816088,9
KJ Henry,DE,DAL,0.0,0.0006747364310816088,9
Brenton Cox Jr.,DE,GB,0.0,0.0006747364310816088,9
Ben Stille,DE,ARI,0.0,0.0006747364310816088,9
Mykel Williams,DE,SF,0.0,0.0006747364310816088,9
Romeo Okwara,DE,DET,0.0,0.0006747364310816088,9
Carlos Watkins,DE,DAL,0.0,0.0006747364310816088,9
Kevin Winston Jr.,SAF,TEN,0.0,0.0006502900904096165,8
Marcus Davenport,DE,DET,0.0,0.0006325654041390083,10
Malik Herring,DE,KC,0.0,0.0006325654041390083,10
PJ Jules,SAF,CIN,0.0,0.0006069374177156421,9
Kitan Oladapo,SAF,GB,0.0,0.0006069374177156421,9
Delarrin Turner-Yell,SAF,DEN,0.0,0.0006069374177156421,9
Sanoussi Kane,SAF,BAL,0.0,0.0006069374177156421,9
Jaylahn Tuimolaou,DE,IND,0.0,0.0005953556744837725,11
Sam Roberts,DE,ATL,0.0,0.0005953556744837725,11
Jammie Robinson,SAF,ATL,0.0,0.0005690038291084145,10
R.J. Mickens,SAF,LAC,0.0,0.0005690038291084145,10
Keondre Jackson,SAF,BAL,0.0,0.0005690038291084145,10
Dean Lowry,DE,PIT,0.0,0.000562280359234674,12
Matt Henningsen,DE,DEN,0.0,0.000562280359234674,12
Elijah Roberts,DE,TB,0.0,0.000562280359234674,12
Jonathan Ledbetter,DE,ARI,0.0,0.000562280359234674,12
Yahya Black,DE,PIT,0.0,0.000562280359234674,12
Andrew Mukuba,SAF,PHI,0.0,0.000535533015631449,11
Darrick Forrest,SAF,WAS,0.0,0.000535533015631449,11
Anthony Johnson Jr.,SAF,NYG,0.0,0.000535533015631449,11
AJ Finley,SAF,LAC,0.0,0.000535533015631449,11
Kendall Williamson,SAF,LAC,0.0,0.000535533015631449,11
Kitan Crawford,SAF,ARI,0.0,0.000535533015631449,11
Matt Dickerson,DE,JAX,0.0,0.0005326866561170595,13
DeMarvin Leal,DE,PIT,0.0,0.0005326866561170595,13
Janarius Robinson,DE,LV,0.0,0.0005326866561170595,13
Cedric Johnson,DE,CIN,0.0,0.0005326866561170595,13
Braiden McGregor,DE,NYJ,0.0,0.0005060523233112066,14
Keondre Coburn,DE,TEN,0.0,0.0005060523233112066,14
Shaq Lawson,DE,BUF,0.0,0.0005060523233112066,14
Eric Watts,DE,NYJ,0.0,0.0005060523233112066,14
Elijah Garcia,DE,ATL,0.0,0.0005060523233112066,14
Joey Blount,SAF,ARI,0.0,0.0005057811814297017,12
Donovan McMillon,SAF,CLE,0.0,0.0005057811814297017,12
Marshawn Kneeland,DE,DAL,0.0,0.0004819545936297205,15
Rasheem Green,DE,CHI,0.0,0.0004819545936297205,15
John Cominsky,DE,DET,0.0,0.0004819545936297205,15
Patrick Johnson,DE,PHI,0.0,0.0004819545936297205,15
Julian Okwara,DE,ARI,0.0,0.0004819545936297205,15
James Pearce Jr.,DE,ATL,0.0,0.0004819545936297205,15
Mike Morris,DE,SEA,0.0,0.0004819545936297205,15
Marques Sigle,SAF,SF,0.0,0.0004791611192491911,13
Jerrick Reed II,SAF,TEN,0.0,0.0004791611192491911,13
Ty Zentner,P,LA,0.0,0.0004653478759292177,10
Desjuan Johnson,DE,LA,0.0,0.0004600475666465514,16
LaCale London,DE,ATL,0.0,0.0004600475666465514,16
Payton Turner,DE,NO,0.0,0.0004600475666465514,16
Ashton Gillotte,DE,KC,0.0,0.0004600475666465514,16
